"shipping_date","seller_name","buyer_name","buyer_address","buyer_city","buyer_zipcode","kode_resi"
"2022-12-28","Twelve Hours Co.","Bayu Virgan Triyatno","Jl Kota Denpasarkpapan 29-31","Jakarta Selatan","15536","9959202212262022122827295"
"2022-12-28","Solusi Fingerprint","Hioe Isenta and Ivy Lianawati","Jl Raya Alternatif Cibubur 23","Jakarta Pusat","17067","9957202212252022122811066"
"2022-12-28","DENPOO OFFICIAL STORE","Execorp Limited","Jl Raden Saleh Ruko Metro Permata Bl A-2/33","Jakarta Pusat","15758","11035202212262022122810739"
"2022-12-28","Raja Stationery","Christian Dieter Scholz","Jl Tmn Sari Raya 5 D","Jakarta Pusat","16817","993020221225202212285767"
"2022-12-28","X-Urband Official","Muddai Madang","Jl Nibung Raya 129","Sumatera Utara","16421","99062022122720221228123124"
"2022-12-28","Apotek Mario Cengkareng","Darjoto Setyawan","Jl Stasiun 30 Kel Tanjung Gusta","Sumatera Utara","17130","9874202212252022122867305"
"2022-12-28","Lalulaku","Bing Gondosubroto","Jl Prof Dr Latumeten 23","Jakarta Pusat","16339","110962022122520221228496"
"2022-12-28","Rollover Reaction","Hiswara Natawindjaja","Jl Raya Cakung Cilincing Gud Inkopal","Jakarta Barat","17159","98472022122620221228112231"
"2022-12-28","Fath Knite","ELVIN TJANDRA","Jl Tebet Tmr Dalam 7-I/5","Jakarta Pusat","16610","9816202212252022122893115"
"2022-12-28","aldiano22 shop","Andre Abdi","Jl Mangga Besar XIII RT 12/02","Jakarta Selatan","15173","981420221227202212281988"
"2022-12-28","GrosirPakaianRajut","Benny Setiawan","Jl CiKota Denpasargo 225","Jakarta Selatan","16697","9784202212272022122839186"
"2022-12-28","Madame Gie Official","Hiswara Natawindjaja","Jl Raya Cakung Cilincing Gud Inkopal","Jakarta Barat","17159","97172022122520221228112252"
"2022-12-28","Batik MasTri Solo","Hioe Isenta","Jl Pekayon 4","Jakarta Barat","16966","96952022122620221228109130"
"2022-12-29","Make Over Official Shop","Johan Soedibjo","Jl Probolinggo 5","Jakarta Barat","17273","102722022122720221229118224"
"2022-12-29","Make Over Official Shop","Darwin Leo","Jl Cikini Raya 8","Jakarta Pusat","16509","11077202212262022122975224"
"2022-12-29","play with kiddos","Allan Tjahja Tjao","Jl Denai 40","Sumatera Utara","15934","1014320221227202212291113"
"2022-12-29","Belanja Elektronik","Edy Suwarno","Jl Ciputat Raya 16","Jakarta Selatan","16820","109462022122620221229858"
"2022-12-29","EzzyMart JAKARTA","Betty Ang","Jl Kakap III 25","Jakarta Selatan","17260","1108020221226202212294545"
"2022-12-29","Apotek Bintang 7","Christian Sugiarto","Jl Cikini Raya 90 Hias Rias Plaza","Jakarta Pusat","15190","10632202212282022122962311"
"2022-12-29","lattina_shop","Christiana Niowni","Jl Peta 62","Kota Bandung","17147","9759202212282022122964184"
"2022-12-29","Sora Knit","Irwan Hermanto","Jl Albaido I 29-30","Jakarta Barat","15246","109072022122620221229113203"
"2022-12-29","j--fashion","Edy Kosasih","Jl Pd Kelapa Raya Bl BI-4 B-C RT 005/04 Pondok Kelapa","Jakarta Selatan","16647","9871202212272022122982217"
"2022-12-29","Maximum Chemical","Bimo Pramudyo Soekarno","Jl Mutiara I 10","Jakarta Pusat","16667","10666202212262022122947270"
"2022-12-29","Apotek Lucky Star Jakut","Andi Zainal A. Dulung","Jl Pagesangan IV 41","Kota Pasuruan","16529","9931202212282022122917309"
"2022-12-29","Putra Jaya 88","Basuiki Puspoputro","Jl Kb Jati C-14/54","Kota Bandung","17064","1030220221226202212292413"
"2022-12-29","Armor_Shop","Bimo Pramudyo Soekarno","Jl Mutiara I 10","Jakarta Pusat","16667","10824202212262022122947265"
"2022-12-29","Proffe coffee","Amaluddin Djambak","Jl Raya Kosambi 8","Jakarta Barat","15683","103062022122620221229843"
"2022-12-29","Everlasting Gift","Amalia","Jl Paseban 3 C","Jakarta Barat","16456","98642022122720221229691"
"2022-12-29","Beli -Beli shop","Mugijanto Sugijono","Jl Dahlia Bl E/6 Kompl Tmn Modern","Jakarta Selatan","15432","104552022122820221229124286"
"2022-12-29","loekita grosir","Ben Morice","Jl Kembang Indah Utama Bl J-2 A/16-17","Jakarta Selatan","15951","10448202212272022122933195"
"2022-12-29","GrafikaKita - Tech Official Jakarta","Bob Yanuar","Jl RS Fatmawati 15 Golden Plaza Bl I/1-2","Jakarta Pusat","16250","1031120221228202212295287"
"2022-12-29","Beli -Beli shop","Elsa Djauhari","Jl Ngagel Tirtosari 19","Kota Pasuruan","16072","10702202212282022122992286"
"2022-12-29","Make Over Official Shop","Allan Tjahja Tjao","Jl Denai 40","Sumatera Utara","15934","975320221226202212291224"
"2022-12-29","Apotek Provita","Bayu Irianto","Jl Soka 24","Kota Bandung","16999","10193202212282022122925304"
"2022-12-29","ETC.OriginalSupply","Dany Subrata","Jl Metro Permata Bl A-2/33","Jakarta Pusat","15640","10986202212272022122966168"
"2022-12-29","Lynfashionista","Evi Wikarsa","Jl Dewi Sartika 357 C","Jakarta Pusat","15415","109842022122620221229103183"
"2022-12-29","Aisyah Herbalindo","Christiana Niowni","Jl Peta 62","Kota Bandung","17147","10254202212262022122964263"
"2022-12-29","Eternalworks","Johana Poedjokerto","Jl KH Zainul Arifin 35","Jakarta Selatan","15151","104682022122720221229121165"
"2022-12-29","Blueprint Indonesia","Danny Tjiu","Jl Tebet Brt I/2","Jakarta Pusat","16429","9845202212282022122965108"
"2022-12-29","barenbliss Official Store","Bengt Carl Gustav Thornberg","Jl Arteri Mangga Dua Raya Pus Perdag Psr Pagi Mangga Dua Bl B/132","Jakarta Selatan","16702","10883202212272022122935245"
"2022-12-29","Bizmarts","Efrem Wardhana","Jl Salemba Raya Psr Kenari AKS 12","Jakarta Pusat","16239","10042202212262022122988280"
"2022-12-29","Modejacloth","Johan Arifkaja Adi Lesmana","Jl Kertanegara 4","Jakarta Barat","16588","98382022122620221229117137"
"2022-12-29","SWEPO Official Store","Johan Arifkaja Adi Lesmana","Jl Kertanegara 4","Jakarta Barat","16588","100452022122820221229117197"
"2022-12-29","Dear Meee","Johan Arifkaja Adi Lesmana","Jl Kertanegara 4","Jakarta Barat","16588","9662202212272022122911752"
"2022-12-29","Apotek Sehat Kota Batu","Ben Morice","Jl Kembang Indah Utama Bl J-2 A/16-17","Jakarta Selatan","15951","9751202212272022122933290"
"2022-12-29","BEAUTYHAULINDO","Hioe Isenta and Ivy Lianawati","Jl Raya Alternatif Cibubur 23","Jakarta Pusat","17067","107742022122820221229110243"
"2022-12-29","Ghani Bandung","Alwi Alatas","Jl Tanjung 2","Kota Solo","17087","988820221227202212294158"
"2022-12-29","luxcrime","Bismarka Kurniawan","Jl Batu 1","Jakarta Pusat","16516","9921202212262022122951227"
"2022-12-29","Ung Sira Store","Evie Raviana","Jl Tmn Duta Mas Bl B-4/2","Jakarta Pusat","15274","105262022122620221229105135"
"2022-12-29","Apotek Century Sunter Tanjung Priok","Emil Abeng","Jl Kutisari Raya 12","Kota Pasuruan","16049","10233202212282022122997298"
"2022-12-29","Belanja Elektronik","Edy Kosasih","Jl Pd Kelapa Raya Bl BI-4 B-C RT 005/04 Pondok Kelapa","Jakarta Selatan","16647","97492022122820221229828"
"2022-12-29","Madame Gie Official","Hiswara Natawindjaja","Jl Raya Cakung Cilincing Gud Inkopal","Jakarta Barat","17159","98112022122620221229112252"
"2022-12-29","DPRINCE","Andre Sukendra Atmadja","Jl Laksda M Nazir 11 U","Jakarta Selatan","16483","1086020221226202212292222"
"2022-12-29","lbagstore","Andre S Prijono","12550 Workshop ","Jakarta Selatan","15339","1104820221227202212292110"
"2022-12-29","GrosirPakaianRajut","Johan T. Gilbert","Jl Pluit Mas Raya VI A Bl G/9","Jakarta Barat","16577","97602022122620221229119186"
"2022-12-29","DUMA Official","Amalia Aristiningsih","Jl Gn Sahari 51/12 A","Jakarta Barat","16325","970220221227202212297174"
"2022-12-29","Deli office automative","Darmoseputro","Jl Asia Afrika Plaza Senayan","Jakarta Pusat","15472","1013420221227202212297464"
"2022-12-29","GIZIDAT Official","Fabian Gelael","Jl Prof Surya Sumantri 16","Kota Bandung","16319","110492022122720221229108317"
"2022-12-29","VICTORY FILTER16","Christiana Halim","Jl Mampang Prapatan Raya 18","Jakarta Pusat","17224","99152022122820221229631"
"2022-12-29","Putra Jaya 88","Ben Morice","Jl Kembang Indah Utama Bl J-2 A/16-17","Jakarta Selatan","15951","979020221228202212293313"
"2022-12-29","Hs stationary and fancy","Bayu Virgan Triyatno","Jl Kota Denpasarkpapan 29-31","Jakarta Selatan","15536","1026320221228202212292780"
"2022-12-29","Troveast Official Store","Andreas Andikha Bunanta","Jl Mampang Prapatan Raya 106 Plaza Basmar","Jakarta Selatan","16591","10089202212272022122923150"
"2022-12-29","Armani_collection.","BELLYANAWATY BUDIMAN","Jl Pangkalan","Jakarta Selatan","15508","10076202212272022122932121"
"2022-12-29","Apotek Sehat Kota Batu","Efrem Wardhana","Jl Salemba Raya Psr Kenari AKS 12","Jakarta Pusat","16239","11071202212272022122988290"
"2022-12-29","Apotek Kita Merdeka","Darmawansjah Setiawan","Jl Raya Bekasi Km 25/95","Jakarta Pusat","16825","10140202212262022122970291"
"2022-12-29","Apotek Rio Bekasi Selatan","Edy Kusnadi","Jl Depsos Raya 42 B RT 008/01","Jakarta Selatan","17100","10251202212262022122983284"
"2022-12-30","Aerostreet","Darmadi Karjanto Putro","Jl Pinangsia III/15","Jakarta Pusat","17167","10643202212282022123068120"
"2022-12-30","Livehaf Official","Fabian Gelael","Jl Prof Surya Sumantri 16","Kota Bandung","16319","101992022122920221230108123"
"2022-12-30","PINZY Official Store","Bobby Andhika","Jl Panti Asuhan 2","Jakarta Pusat","15502","995320221228202212305411"
"2022-12-30","HOOLIGANS","Alwi Alatas","Jl Tanjung 2","Kota Solo","17087","1020520221228202212304156"
"2022-12-30","Solusi Fingerprint","BENNY IRSJAD","Jl Dr Setiabudhi 315","Jakarta Selatan","15258","1043620221228202212303866"
"2022-12-30","JIESUN_FASHION","Edy Kosasih","Jl Pd Kelapa Raya Bl BI-4 B-C RT 005/04 Pondok Kelapa","Jakarta Selatan","16647","10710202212282022123082198"
"2022-12-30","CARTEXBLANCHE","Darminto Hartono","Jl Setiabudi 186","Kota Bandung","17151","10451202212282022123072209"
"2022-12-30","Apotek Sumber Sehat 1","Daswi Rayawang","Jl Sunan Giri 1 RT 012/15","Jakarta Pusat","17037","9746202212292022123079303"
"2022-12-30","DUNIA COMPUTER & SERVICE","Jenny Elisabeth RG","Jl P Tubagus Angke 11 K-L","Jakarta Barat","15906","9741202212292022123011593"
"2022-12-30","Nazava Water Filters","Darmansjah Darsono","Jl Bantir 10 50651","Kota Solo","15323","1020620221228202212306932"
"2022-12-30","luxcrime","Johana Poedjokerto","Jl KH Zainul Arifin 35","Jakarta Selatan","15151","97232022122920221230121227"
"2022-12-30","ONLYSNEAKERS.ID","Christian Nainggolan","Jl Raya Ciracas 4","Jakarta Pusat","15285","10618202212272022123059143"
"2022-12-30","CENTURY HEALTHCARE","Christian Sugiarto","Jl Cikini Raya 90 Hias Rias Plaza","Jakarta Pusat","15190","10243202212282022123062275"
"2022-12-30","luxcrime","Edy Kosasih","Jl Pd Kelapa Raya Bl BI-4 B-C RT 005/04 Pondok Kelapa","Jakarta Selatan","16647","10677202212272022123082227"
"2022-12-30","SUN INDONESIA","Amalia","Jl Paseban 3 C","Jakarta Barat","16456","104872022122820221230683"
"2022-12-30","Rollover Reaction","Evi Wikarsa","Jl Dewi Sartika 357 C","Jakarta Pusat","15415","96712022122720221230103231"
"2022-12-30","MR12 Office","Andre S Prijono","12550 Workshop ","Jakarta Selatan","15339","10494202212282022123021103"
"2022-12-30","SUKAMAJU_STORE","Johanes Herkiamto","Jl Raya Kalimalang 1","Jakarta Selatan","16882","110602022122720221230122201"
"2022-12-30","lattina_shop","Emil Abeng","Jl Kutisari Raya 12","Kota Pasuruan","16049","10028202212282022123097184"
"2022-12-30","Prepp Studio Official Store","Bayu Virgan Triyatno","Jl Kota Denpasarkpapan 29-31","Jakarta Selatan","15536","10262202212272022123027134"
"2022-12-30","Ultima II Official Store","Ben Morice","Jl Kembang Indah Utama Bl J-2 A/16-17","Jakarta Selatan","15951","10970202212282022123033261"
"2022-12-30","Make Over Official Shop","Alwijaya Aw","Jl Laks L RE Martadinata 279","Jakarta Barat","16844","1106420221227202212305224"
"2022-12-30","Parayu official shop","Andiko Ardi Purnomo","Jl Cipinang Cempedak II 14","Jakarta Selatan","16266","9973202212292022123018176"
"2022-12-30","Belanja Elektronik","Andreas Andikha Bunanta","Jl Mampang Prapatan Raya 106 Plaza Basmar","Jakarta Selatan","16591","98832022122820221230238"
"2022-12-30","Apotek Trijaya Kemayoran","Christanto Santoso","JL. Kesehatan No. 3","Kota Sorong","17104","11066202212272022123056278"
"2022-12-30","Wakata Living","Bing Gondosubroto","Jl Prof Dr Latumeten 23","Jakarta Pusat","16339","108462022122920221230494"
"2022-12-30","sansscollection","Christian Parlaungan Mulyanto","Jl Cipaku I 43","Jakarta Pusat","16393","10271202212292022123060199"
"2022-12-30","ecinos","Belinda Natalia Tanoko","Jl Kutisari Raya 12","Kota Pasuruan","16899","10086202212282022123031193"
"2022-12-30","Deli Stationery","Darwin Soegiatto","Jl Industri XXIV 988-989","Kota Solo","15213","967820221229202212307756"
"2022-12-30","UTAMA_ELECTRONIC","Christian Sugiarto","Jl Cikini Raya 90 Hias Rias Plaza","Jakarta Pusat","15190","1082120221229202212306212"
"2022-12-30","T & W","Johan Tandean","Jl Raya Kebayoran Lama Permata Kebayoran Plaza Bl A/12","Jakarta Barat","15719","10819202212272022123012053"
"2022-12-30","Clouwny","Andre Abdi","Jl Mangga Besar XIII RT 12/02","Jakarta Selatan","15173","10336202212272022123019206"
"2022-12-30","PINZY Official Store","Elvina Jonas Jahja","Jl Kayu Putih 7 A 8 Pulo Gadung","Jakarta Pusat","17050","967420221228202212309411"
"2022-12-30","Sanhatcollection","Bing Gondosubroto","Jl Prof Dr Latumeten 23","Jakarta Pusat","16339","11042202212282022123049151"
"2022-12-30","play with kiddos","Evi Wikarsa","Jl Dewi Sartika 357 C","Jakarta Pusat","15415","107952022122820221230103113"
"2022-12-30","Gardha Komputer","Johanes Herkiamto","Jl Raya Kalimalang 1","Jakarta Selatan","16882","10794202212282022123012285"
"2022-12-30","Apotek Rio Bekasi Selatan","Benny Setiawan","Jl CiKota Denpasargo 225","Jakarta Selatan","16697","9692202212282022123039284"
"2022-12-30","Apotek Century Kuningan City",NULL,NULL,NULL,NULL,"107862022122820221230268"
"2022-12-30","Maslinda Store","JENNY WIDJAJA","Jl Hayam Wuruk 120","Jakarta Barat","15841","10784202212282022123011679"
"2022-12-30","lapak atk","BENNY IRSJAD","Jl Dr Setiabudhi 315","Jakarta Selatan","15258","966320221228202212303892"
"2022-12-30","Setia Mandiri Elektronik","Edy Suwarno","Jl Ciputat Raya 16","Jakarta Selatan","16820","1011420221229202212308541"
"2022-12-30","CENTURY HEALTHCARE","Evi Yulisma Harahap","Jl Kerinci 19","Jakarta Pusat","16526","98232022122820221230104275"
"2022-12-30","Batik MasTri Solo","Efendi Boedhiman","Jl Pejaten Brt 10 A","Jakarta Selatan","16965","10416202212292022123086130"
"2022-12-30","Sido Muncul Store","Beny Haryanto","Jl Karbela Brt 9 RT 004/04","Jakarta Selatan","17216","10196202212292022123042276"
"2022-12-30","lattina_shop","Evie Raviana","Jl Tmn Duta Mas Bl B-4/2","Jakarta Pusat","15274","98062022122920221230105184"
"2022-12-30","Lalulaku","Ance Anggraeny","Jl Garuda Dlm I Bl B/47","Kota Bandung","16576","107472022122720221230116"
"2022-12-30","Putra Jaya 88","Bob Yanuar","Jl RS Fatmawati 15 Golden Plaza Bl I/1-2","Jakarta Pusat","16250","1074420221227202212305213"
"2022-12-30","Lalulaku","Ance Anggraeny","Jl Garuda Dlm I Bl B/47","Kota Bandung","16576","107372022122720221230116"
"2022-12-30","PUTRI_GROUP","Darjoto Setyawan","Jl Stasiun 30 Kel Tanjung Gusta","Sumatera Utara","17130","10727202212272022123067215"
"2022-12-31","SORU Indonesia","Darmadi Karjanto Putro","Jl Pinangsia III/15","Jakarta Pusat","17167","105872022123020221231683"
"2022-12-31","GrafikaKita - Tech Official Jakarta","Andre Sukendra Atmadja","Jl Laksda M Nazir 11 U","Jakarta Selatan","16483","1009220221229202212312287"
"2022-12-31","herbalaku","Muhammad Alatas","Jl Psr Blauran Baru C/3","Kota Pasuruan","16687","105982022123020221231127307"
"2022-12-31","PINZY Official Store","Allan Tjahja Tjao","Jl Denai 40","Sumatera Utara","15934","101192022122820221231111"
"2022-12-31","STUDIO TROPIK","Amalia","Jl Paseban 3 C","Jakarta Barat","16456","1092720221229202212316226"
"2022-12-31","happymartonline","Effendy Husin","Jl Ampera Raya Kav I/5 Ged Satmarindo Lt 2","Jakarta Pusat","16277","109122022122920221231879"
"2022-12-31","OTWOO Indonesia","Efrem Wardhana","Jl Salemba Raya Psr Kenari AKS 12","Jakarta Pusat","16239","10506202212282022123188246"
"2022-12-31","YOU Beauty Official","Benny Tenges","Jl Gn Rahayu 1 A","Kota Bandung","16993","10192202212302022123140225"
"2022-12-31","SORU Indonesia","Andi Gunawan Wibowo","Jl H Dilun Raya 113 Kel Ulujami Kec Pesanggrahan","Jakarta Utara","16276","110452022123020221231153"
"2022-12-31","ES Official Store","BELLYANAWATY BUDIMAN","Jl Pangkalan","Jakarta Selatan","15508","1087920221228202212313224"
"2022-12-31","PINZY Official Store","Bob Yanuar","Jl RS Fatmawati 15 Golden Plaza Bl I/1-2","Jakarta Pusat","16250","1051120221228202212315211"
"2022-12-31","Apotek Sana Farma Majapahit","David Alexander Yuwono","Jl Dr Cipto 48 A","Kota Solo","15318","10845202212302022123180308"
"2022-12-31","Hi-Cook Official","Darminto","Jl Sukanagara 21","Kota Bandung","16297","1026720221228202212317135"
"2022-12-31","STUDIO TROPIK","Mugijanto Sugijono","Jl Dahlia Bl E/6 Kompl Tmn Modern","Jakarta Selatan","15432","110732022122920221231124226"
"2022-12-31","AppShoppe","Andi Zainal A. Dulung","Jl Pagesangan IV 41","Kota Pasuruan","16529","987620221228202212311790"
"2022-12-31","GrosirPakaianRajut","Execorp Limited","Jl Raden Saleh Ruko Metro Permata Bl A-2/33","Jakarta Pusat","15758","108342022122820221231107186"
"2022-12-31","lapak atk","Johan Arifkaja Adi Lesmana","Jl Kertanegara 4","Jakarta Barat","16588","11081202212282022123111792"
"2022-12-31","FZR3","Isenta Hioe","Jl Mandiri 9","Jakarta Barat","17224","102842022123020221231114116"
"2022-12-31","vesper","Bimo Surono","Jl Lodan 23","Jakarta Pusat","16487","1108520221230202212314821"
"2022-12-31","Apotek Aulia Bekasi Utara","David Kristian","Jl Gedeh 30-A","Sumatera Utara","15313","10292202212302022123181289"
"2022-12-31","Apotek Century Permata","Beng Phiau","Jl Baskara Sari 92","Kota Pasuruan","17038","10339202212292022123134302"
"2022-12-31","anjarisshop","David Kristian","Jl Gedeh 30-A","Sumatera Utara","15313","10966202212302022123181177"
"2022-12-31","MOJO_FASHION","Darmoseputro","Jl Asia Afrika Plaza Senayan","Jakarta Pusat","15472","10796202212292022123174148"
"2022-12-31","X-Urband Official","Irwan Hermanto","Jl Albaido I 29-30","Jakarta Barat","15246","103512022122820221231113124"
"2022-12-31","Rumix","Evi Wikarsa","Jl Dewi Sartika 357 C","Jakarta Pusat","15415","10776202212302022123110363"
"2022-12-31","Alora Essential","Johan Soedibjo","Jl Probolinggo 5","Jakarta Barat","17273","96662022122820221231118271"
"2022-12-31","COTTON GOODS STORE","Christanto Santoso","JL. Kesehatan No. 3","Kota Sorong","17104","10759202212302022123156157"
"2022-12-31","Razient","Andi Gunawan Wibowo","Jl H Dilun Raya 113 Kel Ulujami Kec Pesanggrahan","Jakarta Utara","16276","9667202212302022123115112"
